587695.0533744169,4141314.0719139264
587695.0711676138,4141314.141187637
587695.0889401826,4141314.210373925
587695.124402525,4141314.348981093
587695.1421988604,4141314.4181900374
587695.1599934236,4141314.487445867
587695.1971711447,4141314.6268860614
587695.2150973004,4141314.69616253
587695.2330273702,4141314.7654102175
587695.2509673805,4141314.83464092
587695.2689208782,4141314.9038798884
587695.304535935,4141315.0422842363
587695.3224905969,4141315.1115032043
587695.3404490522,4141315.180713233
587695.3584082858,4141315.249892901
587695.3939827301,4141315.3882462657
587695.411881564,4141315.4574160385
587695.4297868329,4141315.5266062147
587695.4653299904,4141315.6649249224
587695.4832245149,4141315.734096844
587695.5011052424,4141315.8032014007
587695.5190096986,4141315.8723890516
587695.5369072082,4141315.9415183375
587695.5724916094,4141316.0797758675
587695.5904096732,4141316.148885284
587695.6083178902,4141316.2179958485
587695.6252025433,4141316.288541207
587695.6602256037,4141316.427199638
587695.6776971931,4141316.4966370594
587695.6951603875,4141316.5660694856
587695.712611466,4141316.635483737
587695.7475852958,4141316.7742100945
587695.7650193518,4141316.8436673307
587695.7833678841,4141316.9138951194
587695.8182648863,4141317.0525456686
587695.8356236258,4141317.1218939857
587695.8529947131,4141317.191314652
587695.8703475919,4141317.2606921555
587695.8876901203,4141317.33006927
587695.9225165067,4141317.468635843
587695.9398361805,4141317.537974265
587695.9571569095,4141317.6073435876
587695.9744767024,4141317.676687122
587696.0092774173,4141317.815164215
587696.0265956947,4141317.8844825868
587696.0439252444,4141317.9538646345
587696.0786846695,4141318.0923194955
587696.0959818104,4141318.161676075
587696.1132686669,4141318.2310026065
587696.1305679439,4141318.300372503
587696.1478564381,4141318.3697207985
587696.1825726135,4141318.5081974883
587696.199851533,4141318.577528262
587696.2176900975,4141318.6477455785
587696.235034177,4141318.717082717
587696.2698419759,4141318.8555613407
587696.2870830413,4141318.924890616
587696.3043371772,4141318.9942146726
587696.3390872804,4141319.13267111
587696.3563275192,4141319.201942214
587696.3735656217,4141319.271250707
587696.3907950788,4141319.340554246
587696.4080266472,4141319.4098508055
587696.4426961815,4141319.5482013957
587696.4599065583,4141319.6175202182
587696.4770901192,4141319.686795086
587696.494285376,4141319.756108755
587696.5288714966,4141319.8944779
587696.5460353915,4141319.9637708347
587696.5631887381,4141320.03305221
587696.597716615,4141320.1714579333
587696.6148568231,4141320.240738644
587696.6319951856,4141320.310014289
587696.6504396364,4141320.3803406614
587696.6677402414,4141320.44968144
587696.702474855,4141320.588106927
587696.7201090371,4141320.65716517
587696.7377696511,4141320.726247723
587696.7554450347,4141320.7953281812
587696.7905931552,4141320.9334334857
587696.808282168,4141321.0025165905
587696.8259632253,4141321.0715404763
587696.8436472139,4141321.1406072625
587696.8787781247,4141321.278716799
587696.89644238,4141321.347782801
587696.9141088852,4141321.416826483
587696.9317647258,4141321.485851
587696.9669481416,4141321.623924578
587696.9846352685,4141321.6929481314
587697.0023307072,4141321.762003593
587697.0200184978,4141321.831028433
587697.0552765545,4141321.969141072
587697.0729834205,4141322.0381281897
587697.090713235,4141322.107186928
587697.12597624,4141322.2452274705
587697.143690846,4141322.3143132343
587697.1613979775,4141322.3833621494
587697.1791159733,4141322.452422719
587697.2003916568,4141322.5231254236
587697.2360920563,4141322.6612799033
587697.2541361363,4141322.730427363
587697.2721769074,4141322.7995033134
587697.2902323739,4141322.868593446
587697.3259067555,4141323.006698668
587697.3438945006,4141323.075740177
587697.3618793922,4141323.1448374167
587697.3975071653,4141323.2829036377
587697.4155161777,4141323.351965393
587697.433528297,4141323.4209958906
587697.4515363035,4141323.4900251655
587697.4695389199,4141323.5590686593
587697.5052326487,4141323.697065426
587697.523279966,4141323.766101112
587697.5413116573,4141323.8351020403
587697.5593449681,4141323.90417662
587697.5950050751,4141324.0421369136
587697.6130144058,4141324.1111774757
587697.6310292219,4141324.1801983197
587697.6667420674,4141324.318243171
587697.6847590855,4141324.3872431815
587697.7027843904,4141324.456284978
587697.7208092905,4141324.5253343973
587697.7388350494,4141324.594398276
587697.7741196579,4141324.733538343
587697.791815374,4141324.8028195496
587697.8111900394,4141324.8736393447
587697.828976101,4141324.942912986
587697.864421984,4141325.0812261165
587697.8822020004,4141325.15048519
587697.8999622606,4141325.2197077973
587697.9353507711,4141325.3579467777
587697.9531303501,4141325.4272302003
587697.9708993246,4141325.4964354117
587697.9886810536,4141325.565690554
587698.0064507254,4141325.6349300714
587698.0418540856,4141325.77317056
587698.0596171133,4141325.842366783
587698.0773821576,4141325.9116063723
587698.0951419047,4141325.9808554095
587698.1304991598,4141326.1190318726
587698.1482482317,4141326.188260557
587698.1660056879,4141326.257493907
587698.1837695303,4141326.3267184724
587698.2201302093,4141326.4660562584
587698.2379904697,4141326.535269668
587698.2558516201,4141326.6045076265
587698.2737206377,4141326.6737437313
587698.3092101006,4141326.811904465
587698.3267960042,4141326.881103077
587698.3443506963,4141326.950249777
587698.3619123892,4141327.0194432167
587698.3970662139,4141327.1576082613
587698.4146122552,4141327.226731179
587698.432161833,4141327.2959437324
